"id","province_code","province_name_kh","province_name_en","district_code","district_name_kh","district_name_en","commune_code","commune_name_kh","commune_name_en","village_code","village_name_kh","village_name_en","created_at","updated_at","deleted_at"
"1793","3","កំពង់ចាម","Kampong Cham","303","ជើងព្រៃ","Cheung Prey","30310","ត្រពាំងគរ","Trapeang Kor","3050406","ភូមិ ទី ៦","Phum Ti Prammuoy",,,
"1794","3","កំពង់ចាម","Kampong Cham","303","ជើងព្រៃ","Cheung Prey","30310","ត្រពាំងគរ","Trapeang Kor","3050407","ទី៦​ ​ក","Ti Brammuoy Kor",,,
"1795","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060101","អណ្ដូងច្រុះ","Andoung Chroh",,,
"1796","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060102","អំពិលលើ","Ampil Leu",,,
"1797","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060103","អំពិលក្រោម","Ampil Kraom",,,
"1798","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060104","ជើងគោក","Cheung Kouk",,,
"1799","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060105","រលៀក","Roliek",,,
"1800","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060106","រមាស","Romeas",,,
"1801","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060107","បន្ទាយថ្ម","Banteay Thma",,,
"1802","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060108","ស្រឡៅ","Sralau",,,
"1803","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060109","ក្រឡា","Krala",,,
"1804","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060110","ជង្ហុក","Chonghuk",,,
"1805","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060111","វាលស្បូវ","Veal Sbov",,,
"1806","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060112","ស្យា","Sya",,,
"1807","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060113","សណ្ដាន់","San Dan",,,
"1808","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30601","អំពិល","Ampil","3060114","នគរបាជ័យ","Norkor Chey",,,
"1809","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30602","ហាន់ជ័យ","Hanchey","3060201","ហាន់ជ័យ","Hanchey",,,
"1810","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30602","ហាន់ជ័យ","Hanchey","3060202","ក្រូចសើច","Krouch Saeuch",,,
"1811","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30602","ហាន់ជ័យ","Hanchey","3060203","ល្វាទេ","Lvea Te",,,
"1812","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30602","ហាន់ជ័យ","Hanchey","3060204","មាន់ហើរ","Moan Haeur",,,
"1813","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30603","កៀនជ្រៃ","Kien Chrey","3060301","ព្រែកយួន","Preaek Yuon",,,
"1814","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30603","កៀនជ្រៃ","Kien Chrey","3060302","ឥន្ទនេល","Enteak Nel",,,
"1815","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30603","កៀនជ្រៃ","Kien Chrey","3060303","ស្ពានថ្មី","Spean Thmei",,,
"1816","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30603","កៀនជ្រៃ","Kien Chrey","3060304","បឹងបបុះ","Boeng Baboh",,,
"1817","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30603","កៀនជ្រៃ","Kien Chrey","3060305","កៀនជ្រៃក្រៅ","Kien Chrey Krau",,,
"1818","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30603","កៀនជ្រៃ","Kien Chrey","3060306","កៀនជ្រៃក្នុង","Kien Chrey Knong",,,
"1819","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30604","គគរ","Kokor","3060401","គគរ១","Kokor Muoy",,,
"1820","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30604","គគរ","Kokor","3060402","គគរ២","Kokor Pir",,,
"1821","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30604","គគរ","Kokor","3060403","ចំការសាមសិប","Chamkar Samseb",,,
"1822","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30604","គគរ","Kokor","3060404","កំពង់ក្របី","Kampong Krabei",,,
"1823","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30605","កោះមិត្ដ","Kaoh Mitt","3060501","កោះប៉ែន ក","Kaoh Paen Ka",,,
"1824","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30605","កោះមិត្ដ","Kaoh Mitt","3060502","កោះប៉ែន ខ","Kaoh Paen Kha",,,
"1825","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30605","កោះមិត្ដ","Kaoh Mitt","3060503","កោះប៉ែន គ","Kaoh Paen Kho",,,
"1826","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30605","កោះមិត្ដ","Kaoh Mitt","3060505","កោះដាច់","Kaoh Dach",,,
"1827","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30605","កោះមិត្ដ","Kaoh Mitt","3060506","កោះព្រលូង","Kaoh Prolung",,,
"1828","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30605","កោះមិត្ដ","Kaoh Mitt","3060507","ស្វាយជ្រុំ","Svay Chrum",,,
"1829","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30605","កោះមិត្ដ","Kaoh Mitt","3060508","កោះចាស់","Kaoh Chas",,,
"1830","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30605","កោះមិត្ដ","Kaoh Mitt","3060509","កំពង់ត្រុំក្រោម","Kampong Trom Kraom",,,
"1831","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30605","កោះមិត្ដ","Kaoh Mitt","3060510","កំពង់ត្រុំលើ","Kampong Trom Leu",,,
"1832","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30606","កោះរកា","Kaoh Roka","3060601","កោះរកាក្រៅ","Kaoh Roka Krau",,,
"1833","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30606","កោះរកា","Kaoh Roka","3060602","កោះរកាក្នុង","Kaoh Roka Knong",,,
"1834","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30606","កោះរកា","Kaoh Roka","3060603","ដំបងដែក","Dambang Daek",,,
"1835","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30606","កោះរកា","Kaoh Roka","3060604","អូរឈ្លើង","Ou Chhleung",,,
"1836","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30606","កោះរកា","Kaoh Roka","3060605","តាមាង","Ta Meang",,,
"1837","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30606","កោះរកា","Kaoh Roka","3060606","ថ្មី","Thmei",,,
"1838","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30606","កោះរកា","Kaoh Roka","3060607","កោះគល់","Kaoh Kol",,,
"1839","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30607","កោះសំរោង","Kaoh Samraong","3060701","ភូមិ ទី ១","Phum Ti Muoy",,,
"1840","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30607","កោះសំរោង","Kaoh Samraong","3060702","ភូមិ ទី ២","Phum Ti Pir",,,
"1841","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30607","កោះសំរោង","Kaoh Samraong","3060703","ភូមិ ទី ៣","Phum Ti Bei",,,
"1842","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30607","កោះសំរោង","Kaoh Samraong","3060704","ភូមិ ទី ៤","Phum Ti Buon",,,
"1843","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30607","កោះសំរោង","Kaoh Samraong","3060705","ភូមិ ទី ៥","Phum Ti Pram",,,
"1844","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30607","កោះសំរោង","Kaoh Samraong","3060706","ភូមិ ទី ៦","Phum Ti Prammuoy",,,
"1845","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30607","កោះសំរោង","Kaoh Samraong","3060707","ភូមិ ទី ៧","Phum Ti Prampir",,,
"1846","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30607","កោះសំរោង","Kaoh Samraong","3060708","ភូមិ ទី ៨","Phum Ti Prambei",,,
"1847","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30608","កោះទន្ទឹម","Kaoh Tontuem","3060801","កោះកុក ក","Kaoh Kok Ka",,,
"1848","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30608","កោះទន្ទឹម","Kaoh Tontuem","3060802","កោះកុក ខ","Kaoh Kok Kha",,,
"1849","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30608","កោះទន្ទឹម","Kaoh Tontuem","3060803","កោះប្រាក់ក្រោម","Kaoh Prak Kraom",,,
"1850","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30608","កោះទន្ទឹម","Kaoh Tontuem","3060804","កោះប្រាក់ក្នុង","Kaoh Prak Knong",,,
"1851","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30608","កោះទន្ទឹម","Kaoh Tontuem","3060805","កោះប្រាក់លើ","Kaoh Prak Leu",,,
"1852","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060901","ស្ដេចនន","Sdach Non",,,
"1853","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060902","ទួលបេង","Tuol Beng",,,
"1854","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060903","អណ្ដូងពោធិ៍","Andoung Pou",,,
"1855","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060904","ទួលពពេល","Tuol Popel",,,
"1856","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060905","ត្រពាំងជ្រៃ","Trapeang Chrey",,,
"1857","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060906","ត្រពាំងត្រស់","Trapeang Tras",,,
"1858","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060907","ត្រពាំងឫស្សី","Trapeang Ruessei",,,
"1859","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060908","អង្គួញដី","Angkuonh Dei",,,
"1860","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060909","អំពិលជ្រុំ","Ampil Chrum",,,
"1861","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060910","ថ្មី","Thmei",,,
"1862","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060911","ត្រពាំងថ្ម","Trapeang Thma",,,
"1863","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060912","ត្រពាំងចារ","Trapeang Char",,,
"1864","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30609","ក្រឡា","Krala","3060913","ត្រកួន","Trakuon",,,
"1865","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30610","អូរស្វាយ","Ou Svay","3061001","ព្រៃចក្រី","Prey Chakkrei",,,
"1866","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30610","អូរស្វាយ","Ou Svay","3061002","អន្លង់ស្នូក","Anlong Snouk",,,
"1867","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30610","អូរស្វាយ","Ou Svay","3061003","អំពិលក្រញ៉ាញ់","Ampil Kranhanh",,,
"1868","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30610","អូរស្វាយ","Ou Svay","3061004","អូរស្វាយ","Ou Svay",,,
"1869","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30610","អូរស្វាយ","Ou Svay","3061005","ត្រពាំងកក់","Trapeang Kak",,,
"1870","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30610","អូរស្វាយ","Ou Svay","3061006","អូរធ្នង់","Ou Thnong",,,
"1871","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30610","អូរស្វាយ","Ou Svay","3061007","ខែលជ័យ","Khael Chey",,,
"1872","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30611","រអាង","Ro'ang","3061101","ថ្មគោល","Thma Koul",,,
"1873","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30611","រអាង","Ro'ang","3061102","វាលខ្សាច់","Veal Khsach",,,
"1874","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30611","រអាង","Ro'ang","3061103","ប្រសំ","Prasam",,,
"1875","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30611","រអាង","Ro'ang","3061104","ពង្រ","Pongro",,,
"1876","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30611","រអាង","Ro'ang","3061105","រមូល","Romul",,,
"1877","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30611","រអាង","Ro'ang","3061106","ទួលរកា","Tuol Roka",,,
"1878","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30611","រអាង","Ro'ang","3061107","រអាងលើ","Ro'ang Leu",,,
"1879","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30611","រអាង","Ro'ang","3061108","រអាងក្រោម","Ro'ang Kraom",,,
"1880","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30612","រំចេក","Rumchek","3061201","ឈើទាលស្រុតលើ","Chheu Teal Srot Leu",,,
"1881","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30612","រំចេក","Rumchek","3061202","ឈើទាលស្រុតក្រោម","Chheu Teal Srot Kraom",,,
"1882","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30612","រំចេក","Rumchek","3061203","រំលេច","Rumlech",,,
"1883","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30612","រំចេក","Rumchek","3061204","ថ្មី","Thmei",,,
"1884","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30613","ស្រក","Srak","3061301","ល្ពាក","Lpeak",,,
"1885","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30613","ស្រក","Srak","3061302","ព្រៃគុយ","Prey Kuy",,,
"1886","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30613","ស្រក","Srak","3061303","ស្រក","Srak",,,
"1887","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30613","ស្រក","Srak","3061304","តាម៉ៅ","Ta Mau",,,
"1888","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061401","ច្រកស្ដៅ","Chrak Sdau",,,
"1889","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061402","វាលក្រៀល","Veal Kriel",,,
"1890","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061403","ទ្រាន","Trean",,,
"1891","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061404","ត្រពាំងតាសុខ","Trapeang Ta Sokh",,,
"1892","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061405","ប្រថង","Prathang",,,
"1893","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061406","ប៉ែន","Paen",,,
"1894","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061407","ទួលចំបក់","Tuol Chambak",,,
"1895","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061408","ច្រនៀង","Chranieng",,,
"1896","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061409","ត្រពាំងអំពិល","Trapeang Ampil",,,
"1897","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061410","តាខុង","Ta Khong",,,
"1898","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061411","ទួលត្រាច","Tuol Trach",,,
"1899","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30614","ទ្រាន","Trean","3061412","ពោន","Poun",,,
"1900","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30615","វិហារធំ","Vihear Thum","3061501","ព្រៃផ្ដៅ","Prey Phdau",,,
"1901","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30615","វិហារធំ","Vihear Thum","3061502","អណ្ដូងស្វាយ","Andoung Svay",,,
"1902","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30615","វិហារធំ","Vihear Thum","3061503","គោកគ្រាម","Kouk Kream",,,
"1903","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30615","វិហារធំ","Vihear Thum","3061504","ក្ដីបឹង","Kdei Boeng",,,
"1904","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30615","វិហារធំ","Vihear Thum","3061505","ពង្រ","Pongro",,,
"1905","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30615","វិហារធំ","Vihear Thum","3061506","ប្រាសាទ","Prasat",,,
"1906","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30615","វិហារធំ","Vihear Thum","3061507","គោកទទា","Kouk Totea",,,
"1907","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30615","វិហារធំ","Vihear Thum","3061508","វិហារ","Vihear",,,
"1908","3","កំពង់ចាម","Kampong Cham","306","កំពង់សៀម","Kampong Siem","30615","វិហារធំ","Vihear Thum","3061509","គងមហា","Kong Moha",,,
"1909","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30701","អង្គរបាន","Angkor Ban","3070101","អង្គរបានទី ១","Angkor Ban Ti Muoy",,,
"1910","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30701","អង្គរបាន","Angkor Ban","3070102","អង្គរបានទី ២","Angkor Ban Ti Pir",,,
"1911","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30701","អង្គរបាន","Angkor Ban","3070103","អង្គរបានទី ៣","Angkor Ban Ti Bei",,,
"1912","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30701","អង្គរបាន","Angkor Ban","3070104","អង្គរបានទី ៤","Angkor Ban Ti Buon",,,
"1913","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30701","អង្គរបាន","Angkor Ban","3070105","អង្គរបានទី ៥","Angkor Ban Ti Pram",,,
"1914","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30701","អង្គរបាន","Angkor Ban","3070106","អង្គរបានទី ៦","Angkor Ban Ti Prammuoy",,,
"1915","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30701","អង្គរបាន","Angkor Ban","3070107","អង្គរបានទី ៧","Angkor Ban Ti Prampir",,,
"1916","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30701","អង្គរបាន","Angkor Ban","3070108","អង្គរបានទី ៨","Angkor Ban Ti Prambei",,,
"1917","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30701","អង្គរបាន","Angkor Ban","3070109","អង្គរបានទី ៩","Angkor Ban Ti Prambuon",,,
"1918","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30702","កងតាណឹង","Kang Ta Noeng","3070201","កងតាណឹងទី ១","Kang Ta Noeng Ti Muoy",,,
"1919","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30702","កងតាណឹង","Kang Ta Noeng","3070202","កងតាណឹងទី ២","Kang Ta Noeng Ti Pir",,,
"1920","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30702","កងតាណឹង","Kang Ta Noeng","3070203","កងតាណឹងទី ៣","Kang Ta Noeng Ti Bei",,,
"1921","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30702","កងតាណឹង","Kang Ta Noeng","3070204","កងតាណឹងទី ៤","Kang Ta Noeng Ti Buon",,,
"1922","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30702","កងតាណឹង","Kang Ta Noeng","3070205","កងតាណឹងទី ៥","Kang Ta Noeng Ti Pram",,,
"1923","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30702","កងតាណឹង","Kang Ta Noeng","3070206","កងតាណឹងទី ៦","Kang Ta Noeng Ti Prammuoy",,,
"1924","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30702","កងតាណឹង","Kang Ta Noeng","3070207","កងតាណឹងទី ៧","Kang Ta Noeng Ti Prampir",,,
"1925","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30702","កងតាណឹង","Kang Ta Noeng","3070208","កងតាណឹងទី ៨","Kang Ta Noeng Ti Prambei",,,
"1926","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30702","កងតាណឹង","Kang Ta Noeng","3070209","កងតាណឹងទី ៩","Kang Ta Noeng Ti Prambuon",,,
"1927","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30703","ខ្ចៅ","Khchau","3070301","ថ្លុកជ្រៅ","Thlok Chrov",,,
"1928","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30703","ខ្ចៅ","Khchau","3070302","ស្វាយពាន់ទី ១","Svay Poan Ti Muoy",,,
"1929","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30703","ខ្ចៅ","Khchau","3070303","ស្វាយពាន់ទី ២","Svay Poan Ti Pir",,,
"1930","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30703","ខ្ចៅ","Khchau","3070304","អូពពេល","Ou Popel",,,
"1931","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30703","ខ្ចៅ","Khchau","3070305","ខ្ចៅទី ១","Khchau Ti Muoy",,,
"1932","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30703","ខ្ចៅ","Khchau","3070306","ខ្ចៅទី ២","Khchau Ti Pir",,,
"1933","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30703","ខ្ចៅ","Khchau","3070307","ខ្ចៅទី ៣","Khchau Ti Bei",,,
"1934","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30703","ខ្ចៅ","Khchau","3070308","វ៉ារិន្ទទី ១","Varint Ti Muoy",,,
"1935","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30703","ខ្ចៅ","Khchau","3070309","វ៉ារិន្ទទី ២","Varint Ti Pir",,,
"1936","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30703","ខ្ចៅ","Khchau","3070310","វ៉ារិន្ទទី ៣","Varint Ti Bei",,,
"2157","3","កំពង់ចាម","Kampong Cham","313","ព្រៃឈរ","Prey Chhor","31305","គរ","Kor","3130509","ក្រោយវត្ដ","Kraoy Voat",,,
"1937","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30704","ពាមជីកង","Peam Chi Kang","3070401","ដំណាក់ជ្រៃ","Damnak Chrey",,,
"1938","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30704","ពាមជីកង","Peam Chi Kang","3070402","ដំណាក់ស្នាយ","Damnak Snay",,,
"1939","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30704","ពាមជីកង","Peam Chi Kang","3070403","ពាមជីកង","Peam Chi Kang",,,
"1940","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30704","ពាមជីកង","Peam Chi Kang","3070404","សាច់សូរ","Sach Sour",,,
"1941","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30704","ពាមជីកង","Peam Chi Kang","3070405","សំបួរមាស ក","Sambuor Meas Ka",,,
"1942","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30704","ពាមជីកង","Peam Chi Kang","3070406","សំបួរមាស ខ","Sambuor Meas Kha",,,
"1943","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30704","ពាមជីកង","Peam Chi Kang","3070407","កោះតូច","Kaoh Touch",,,
"1944","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30705","ព្រែកកុយ","Preaek Koy","3070501","ព្រែកកុយ","Preaek Koy",,,
"1945","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30705","ព្រែកកុយ","Preaek Koy","3070502","អន្លង់គគី","Anlong Kokir",,,
"1946","3","កំពង់ចាម","Kampong Cham","307","កងមាស","Kang Meas","30705","ព្រែកកុយ","Preaek Koy","3070503","គងជ័យ","Kong Chey",,,
