"sclAutoID","sclName","sclCode","sclCluster","sclCommune","sclDistrict","sclProvince","sclZone","sclOrder","sclStatus","sclImage","sclZoneName","sclProvinceName","sclDistrictName","updated_at","total_students","total_teachers","total_teachers_female","total_students_female","created_at","deleted_at","updatedat","latitude","longitude","province_code"
"966","សាលាបឋមសិក្សាច្រណោម","3020106049",,"933","123","8","4","966","1",,,,,,,,,,,,,"11.59338870626766","104.6712510957867","8"
"957","សាលាបឋមសិក្សាតាប៉ាង","3020808052",,"940","123","8","4","957","1",,,,,,,,,,,,,"11.31814723518311","105.0379354256699","8"
"970","សាលាបឋមសិក្សាភូមិអភិវឌ្ឋន៏ថ្មី","3020111051",,"933","123","8","4","970","1",,,,,,,,,,,,,"11.46533873907359","105.2304676697159","8"
"971","សាលាបឋមសិក្សាក្បាលហុងថ្មី","3020401013",,"936","123","8","4","971","1",,,,,,,,,,,,,"11.23519451451399","105.2168991317427","8"
"993","សាលាបឋមសិក្សាយូអ៊ីណា","3030205040",,"942","124","8","4","993","1",,,,,,,,,,,,,"11.56236547103659","104.7073274926267","8"
"998","សាលាបឋមសិក្សាចាំនាង","3030304010",,"943","124","8","4","998","1",,,,,,,,,,,,,"11.69295118702175","104.647956191597","8"
"994","សាលាបឋមសិក្សាត្រពាំងគរ","3031009039",,"950","124","8","4","994","1",,,,,,,,,,,,,"11.48941068677558","104.8970355793861","8"
"1000","សាលាបឋមសិក្សាហ៊ុនសែនផ្ដៅជុំ","3030301008",,"943","124","8","4","1000","1",,,,,,,,,,,,,"11.36901132056531","105.2602389517122","8"
"999","សាលាបឋមសិក្សាឈើទាល","3030303009",,"943","124","8","4","999","1",,,,,,,,,,,,,"11.7171619396127","105.0756669530593","8"
"1001","សាលាបឋមសិក្សាកោះចំប៉ា","3030505015",,"945","124","8","4","1001","1",,,,,,,,,,,,,"11.72367815737877","105.0025580536335","8"
"1005","សាលាបឋមសិក្សាសូទិព្វ","3030808030",,"948","124","8","4","1005","1",,,,,,,,,,,,,"11.52230848349755","104.785682776372","8"
"1002","សាលាបឋមសិក្សាព្រីងជ្រុំ","3030501014",,"945","124","8","4","1002","1",,,,,,,,,,,,,"11.43227986307747","105.0808132399478","8"
"1007","សាលាបឋមសិក្សាក្ដុយ","3030706027",,"947","124","8","4","1007","1",,,,,,,,,,,,,"11.79880822636917","105.2381922627913","8"
"1009","សាលាបឋមសិក្សាដំណាក់អំពិល","3030707028",,"947","124","8","4","1009","1",,,,,,,,,,,,,"11.44674208741108","105.0834498605204","8"
"1010","សាលាបឋមសិក្សាន.ម៉ារីរណឫទ្ធិស្ដើងជ័យ","3030702023",,"947","124","8","4","1010","1",,,,,,,,,,,,,"11.64648436060687","104.6436420803546","8"
"1034","សាលាបឋមសិក្សាតាំងក្រសាំង","3011005032",,"930","122","8","4","1034","1",,,,,,,,,,,,,"11.39506441562488","105.0040905946732","8"
"1011","សាលាបឋមសិក្សាប្របឹង","3030703024",,"947","124","8","4","1011","1",,,,,,,,,,,,,"11.51866179065107","104.7994864556486","8"
"1023","សាលាបឋមសិក្សាច្បារអំពៅ","3010201006",,"922","122","8","4","1023","1",,,,,,,,,,,,,"11.46343651827417","104.8717987102903","8"
"1044","សាលាបឋមសិក្សាថ្កូវ","3011108039",,"931","122","8","4","1044","1",,,,,,,,,,,,,"11.29153207690194","105.1598716018006","8"
"1035","សាលាបឋមសិក្សាបឹងវែង","3011001030",,"930","122","8","4","1035","0",,,,,,,,,,,,,"11.56922052996556","104.9156559630479","8"
"1045","សាលាបឋមសិក្សាពោធិ៍ឬស្សី","3011105038",,"931","122","8","4","1045","1",,,,,,,,,,,,,"11.48295510437545","104.8716047336048","8"
"1047","សាលាបឋមសិក្សាត្រពាំងស្នោ","3011207037",,"932","122","8","4","1047","1",,,,,,,,,,,,,"11.7911694677326","104.7533723340176","8"
"1038","សាលាបឋមសិក្សាកំពង់ព្រះ","3010906044",,"929","122","8","4","1038","1",,,,,,,,,,,,,"11.34346025455671","105.0216276133618","8"
"1004","សាលាបឋមសិក្សាព្រៃចារ","3030406013",,"944","124","8","4","1004","1",,,,,,,,,,,,,"11.62754783517876","105.227216493215","8"
"1006","សាលាបឋមសិក្សាស្គន់","3030804029",,"948","124","8","4","1006","1",,,,,,,,,,,,,"11.69357381544867","105.2359355653918","8"
"1048","សាលាបឋមសិក្សាទំនប់","3011201035",,"932","122","8","4","1048","1",,,,,,,,,,,,,"11.63067097822158","104.7085968844758","8"
"1039","សាលាបឋមសិក្សាជើងឆ្នុក","3010902028",,"929","122","8","4","1039","1",,,,,,,,,,,,,"11.34293684279224","104.8811409945481","8"
"1049","សាលាបឋមសិក្សាប្រសាំ","3011025036",,"932","122","8","4","1049","1",,,,,,,,,,,,,"11.42478587695803","104.8630112380658","8"
"1040","សាលាបឋមសិក្សាតាំងគោក","3010907029",,"929","122","8","4","1040","1",,,,,,,,,,,,,"11.45883213983936","104.8340638985639","8"
"1041","សាលាបឋមសិក្សាភ្នំដិល","3010901027",,"929","122","8","4","1041","1",,,,,,,,,,,,,"11.36830386975935","105.1438686438827","8"
"1008","សាលាបឋមសិក្សាខ្នារ","3030704025",,"947","124","8","4","1008","1",,,,,,,,,,,,,"11.45458240969923","104.7685804033866","8"
"1012","សាលាបឋមសិក្សាសង្កែ","3030705026",,"947","124","8","4","1012","1",,,,,,,,,,,,,"11.2650259249468","105.2114895841106","8"
"1042","សាលាបឋមសិក្សាកំពោត","3011102033",,"931","122","8","4","1042","1",,,,,,,,,,,,,"11.51509027674217","104.7955333812208","8"
"1013","សាលាបឋមសិក្សាប្រខ្នោរ","3030907032",,"949","124","8","4","1013","1",,,,,,,,,,,,,"11.27479268642067","105.0147377686398","8"
"1043","សាលាបឋមសិក្សាត្រប់","3011103034",,"931","122","8","4","1043","0",,,,,,,,,,,,,"11.34425247767019","104.8318714942352","8"
"1014","សាលាបឋមសិក្សាសង្កែពង","3030906031",,"949","124","8","4","1014","1",,,,,,,,,,,,,"11.74594748636319","104.8701721070393","8"
"1015","សាលាបឋមសិក្សាស្រាម","3030912034",,"949","124","8","4","1015","1",,,,,,,,,,,,,"11.56755374094807","105.1651653971524","8"
"1019","សាលាបឋមសិក្សាត្រពាំងស្លា","3030602016",,"946","124","8","4","1019","1",,,,,,,,,,,,,"11.44114709757208","105.129318325552","8"
"1018","សាលាបឋមសិក្សាត្រពាំងកក់","3030608018",,"946","124","8","4","1018","1",,,,,,,,,,,,,"11.51126439496323","105.1042738450064","8"
"1017","សាលាបឋមសិក្សាដូន្តោ","3030613022",,"946","124","8","4","1017","1",,,,,,,,,,,,,"11.25861418588101","104.9347936569594","8"
"1024","សាលាបឋមសិក្សាទួលចាន់","3010202007",,"922","122","8","4","1024","1",,,,,,,,,,,,,"11.66136063340323","104.9872988800928","8"
"1025","សាលាបឋមសិក្សាស្ទឹងឆ្វេង","3010204009",,"922","122","8","4","1025","1",,,,,,,,,,,,,"11.57515538804449","105.2756802072836","8"
"1021","សាលាបឋមសិក្សាហ៊ុនសែនសំពងជ័យ","3030609019",,"946","124","8","4","1021","1",,,,,,,,,,,,,"11.34558985408402","104.8801778807957","8"
"1032","សាលាបឋមសិក្សាប្រសូត្រ","3010403013",,"924","122","8","4","1032","1",,,,,,,,,,,,,"11.54918577618263","105.1681374567367","8"
"1022","សាលាបឋមសិក្សាអំពិលទ្វារ","3030604017",,"946","124","8","4","1022","1",,,,,,,,,,,,,"11.5818317182055","105.0001532840938","8"
"1029","សាលាបឋមសិក្សាជើងព្រៃ","3010401012",,"924","122","8","4","1029","1",,,,,,,,,,,,,"11.56700570998991","104.7119476681373","8"
"1055","សាលាបឋមសិក្សាអូរម៉ាល់","3010106005",,"921","122","8","4","1055","1",,,,,,,,,,,,,"11.25714593557638","105.1922090979983","8"
"1056","សាលាបឋមសិក្សាតាំងបឹង","3010603019",,"926","122","8","4","1056","1",,,,,,,,,,,,,"11.33820727109882","105.0077301814325","8"
"1058","សាលាបឋមសិក្សាព្រៃញា","3010605020",,"926","122","8","4","1058","1",,,,,,,,,,,,,"11.591335861041","104.7008954097008","8"
"1060","សាលាបឋមសិក្សាមេព្រីង","3010501016",,"925","122","8","4","1060","1",,,,,,,,,,,,,"11.59642845346304","104.7707535682826","8"
"1059","សាលាបឋមសិក្សាតាំងស្រី","3010503017",,"925","122","8","4","1059","1",,,,,,,,,,,,,"11.63534598419089","104.846386927623","8"
"1061","សាលាបឋមសិក្សាហោណាំហុងព្រៃកោ","3010505043",,"925","122","8","4","1061","1",,,,,,,,,,,,,"11.67319132420639","104.6443097565985","8"
"1069","សាលាបឋមសិក្សាក្រូច","3130605024",,"994","129","8","4","1069","1",,,,,,,,,,,,,"11.2920403578276","104.9421318352485","8"
"1074","សាលាបឋមសិក្សាពោធិគ្រង","3130406021",,"992","129","8","4","1074","1",,,,,,,,,,,,,"11.37925791713472","105.1443343965534","8"
"1075","សាលាបឋមសិក្សាអំពិលធំ","3130405020",,"992","129","8","4","1075","1",,,,,,,,,,,,,"11.73816778149301","104.7402112179736","8"
"1070","សាលាបឋមសិក្សាទួលខ្ពស់","3130603023",,"994","129","8","4","1070","1",,,,,,,,,,,,,"11.27842936193172","104.9929477390341","8"
"1050","សាលាបឋមសិក្សាជ្រែក","3010104003",,"921","122","8","4","1050","1",,,,,,,,,,,,,"11.21512088361136","104.7970362200031","8"
"1076","សាលាបឋមសិក្សាប៊ុនរ៉ានីឃុំគរ","3130506022",,"993","129","8","4","1076","1",,,,,,,,,,,,,"11.30139441962084","104.9678947913034","8"
"1078","សាលាបឋមសិក្សាខ្លែងពណ៌","3130313016",,"991","129","8","4","1078","1",,,,,,,,,,,,,"11.3981566178637","104.7129444909382","8"
"1079","សាលាបឋមសិក្សាត្រពាំងអំពិល","3130311015",,"991","129","8","4","1079","1",,,,,,,,,,,,,"11.3251590481029","105.0410785649536","8"
"1063","សាលាបឋមសិក្សាស្រឹង","3010805026",,"928","122","8","4","1063","1",,,,,,,,,,,,,"11.53018650915387","104.8823984257437","8"
"1081","សាលាបឋមសិក្សាប្រាសាទ","3131404051",,"1002","129","8","4","1081","1",,,,,,,,,,,,,"11.28983021308198","104.9537570435275","8"
"1080","សាលាបឋមសិក្សាព្រៃទទឹង","3130317017",,"991","129","8","4","1080","1",,,,,,,,,,,,,"11.29809209814007","105.1751220368548","8"
"1082","សាលាបឋមសិក្សាពោធ្យារាម","3131402050",,"1002","129","8","4","1082","1",,,,,,,,,,,,,"11.54146259377857","104.6823789373792","8"
"1083","សាលាបឋមសិក្សាហ៊ុនសែនមុនីរង្សី","3131408052",,"1002","129","8","4","1083","1",,,,,,,,,,,,,"11.66369496322467","105.0861694052976","8"
"1086","សាលាបឋមសិក្សាតាលន","3131513054",,"1003","129","8","4","1086","1",,,,,,,,,,,,,"11.33135316033822","104.6753420137639","8"
"1087","សាលាបឋមសិក្សាព្រីងបីដើម","3131502053",,"1003","129","8","4","1087","1",,,,,,,,,,,,,"11.52589626021683","104.9259870534645","8"
"1084","សាលាបឋមសិក្សាកកោះ","3131519056",,"1003","129","8","4","1084","1",,,,,,,,,,,,,"11.61181095151847","104.7666828154846","8"
"1092","សាលាបឋមសិក្សាអូរតាថុក","3131309049",,"1001","129","8","4","1092","1",,,,,,,,,,,,,"11.6455690315128","104.7491298794975","8"
"1090","សាលាបឋមសិក្សាអូរដូនញា","3131520006",,"1003","129","8","4","1090","1",,,,,,,,,,,,,"11.64847107607202","104.8699545860845","8"
"1093","សាលាបឋមសិក្សាគោកស្រឡៅ","3130107005",,"989","129","8","4","1093","1",,,,,,,,,,,,,"11.35887750414605","105.2341122397317","8"
"1065","សាលាបឋមសិក្សាស្វាយព្រៃ","3010803025",,"928","122","8","4","1065","1",,,,,,,,,,,,,"11.42094337207109","105.1386349853997","8"
"1091","សាលាបឋមសិក្សាថ្មពូន","3131302048",,"1001","129","8","4","1091","1",,,,,,,,,,,,,"11.71096848180141","104.8006063540362","8"
"1072","សាលាបឋមសិក្សាខ្វិតធំ","3130401018",,"992","129","8","4","1072","1",,,,,,,,,,,,,"11.51757284991076","104.9539287291717","8"
"1096","សាលាបឋមសិក្សាទួលចំបក់","3130102002",,"989","129","8","4","1096","1",,,,,,,,,,,,,"11.38887056724676","104.8391188789827","8"
"1098","សាលាបឋមសិក្សារោងគោ","3130113044",,"989","129","8","4","1098","1",,,,,,,,,,,,,"11.42714513228879","104.7792993287513","8"
"1052","សាលាបឋមសិក្សាបាធាយ","3010102001",,"921","122","8","4","1052","1",,,,,,,,,,,,,"11.59791760510917","104.8400347514938","8"
"1085","សាលាបឋមសិក្សាកោះតាភេម","3131514055",,"1003","129","8","4","1085","1",,,,,,,,,,,,,"11.49054483657489","105.1196455805228","8"
"1094","សាលាបឋមសិក្សាត្រពាំងបី","3130105004",,"989","129","8","4","1094","1",,,,,,,,,,,,,"11.35167588561079","105.0645000209904","8"
"1073","សាលាបឋមសិក្សាបារាយណ៍","3130402019",,"992","129","8","4","1073","1",,,,,,,,,,,,,"11.41928240229353","104.9264319620513","8"
"1097","សាលាបឋមសិក្សាព្រៃខ្ជាយ","3130101001",,"989","129","8","4","1097","1",,,,,,,,,,,,,"11.36320153849283","104.9789148641841","8"
"1099","សាលាបឋមសិក្សារោលជ្រូក","3130110007",,"989","129","8","4","1099","1",,,,,,,,,,,,,"11.68512167101155","104.6401510182175","8"
"1101","សាលាបឋមសិក្សាក្បាលដំរី","3130211012",,"990","129","8","4","1101","1",,,,,,,,,,,,,"11.25218438301321","105.0918809343825","8"
"1066","សាលាបឋមសិក្សាព្នៅ","3010706023",,"927","122","8","4","1066","1",,,,,,,,,,,,,"11.51222724670665","104.8070194146807","8"
"1095","សាលាបឋមសិក្សាត្រពាំងបេង","3130103003",,"989","129","8","4","1095","1",,,,,,,,,,,,,"11.59916924922508","105.0023252225199","8"
"1102","សាលាបឋមសិក្សាឈើបាក់","3130214013",,"990","129","8","4","1102","1",,,,,,,,,,,,,"11.76551964056546","105.0857207697594","8"
"1053","សាលាបឋមសិក្សាស្រះព្រីង","3010103002",,"921","122","8","4","1053","1",,,,,,,,,,,,,"11.71697136972183","105.0051803363552","8"
"1104","សាលាបឋមសិក្សាបឹងណាយ","3130206010",,"990","129","8","4","1104","1",,,,,,,,,,,,,"11.7098785931902","105.0678954115913","8"
"1103","សាលាបឋមសិក្សាថ្មដា","3130203009",,"990","129","8","4","1103","1",,,,,,,,,,,,,"11.67182259714738","104.8125508544747","8"
"1106","សាលាបឋមសិក្សាព្រៃឈរ","3130901035",,"997","129","8","4","1106","1",,,,,,,,,,,,,"11.41770645103424","104.9881033686096","8"
"1105","សាលាបឋមសិក្សាអ្នកតាស្នឹង","3130209011",,"990","129","8","4","1105","1",,,,,,,,,,,,,"11.46896087154132","104.9984404974252","8"
"1125","សាលាបឋមសិក្សាទំពាំងឫស្សី","3131104041",,"999","129","8","4","1125","1",,,,,,,,,,,,,"11.44256814006597","104.7499021588872","8"
"1137","សាលាបឋមសិក្សាវាលព្រះ","3151404050",,"1029","131","8","4","1137","1",,,,,,,,,,,,,"11.66637220211387","105.2432934352162","8"
"1111","សាលាបឋមសិក្សាណាំកិន","3130805029",,"996","129","8","4","1111","1",,,,,,,,,,,,,"11.59654009001175","104.6856392925155","8"
"1148","សាលាបឋមសិក្សាមាឃ៣","3151015029",,"1026","131","8","4","1148","1",,,,,,,,,,,,,"11.59971459342356","104.8088346996058","8"
"1126","សាលាបឋមសិក្សាប្រិមប្រីយ៍","3131102040",,"999","129","8","4","1126","1",,,,,,,,,,,,,"11.54981291449034","104.6912692500999","8"
"1157","សាលាបឋមសិក្សាព្រែកព្រះអង្គ","3150904016",,"1025","131","8","4","1157","1",,,,,,,,,,,,,"11.39154886701393","104.7701621407383","8"
"1158","សាលាបឋមសិក្សាព្រែករលួស","3150903015",,"1025","131","8","4","1158","1",,,,,,,,,,,,,"11.49938583263868","105.181371877302","8"
"1150","សាលាបឋមសិក្សាស៊ឹមវណ្ណាគីឡូ៣","3150018024",,"1026","131","8","4","1150","1",,,,,,,,,,,,,"11.38072366340312","104.8108424206632","8"
"1128","សាលាបឋមសិក្សាខ្ពបតាងួន","3150402004",,"1020","131","8","4","1128","1",,,,,,,,,,,,,"11.4311991224434","105.1082792530788","8"
"1160","សាលាបឋមសិក្សាមេសរជ្រៃ","3150504006",,"1021","131","8","4","1160","1",,,,,,,,,,,,,"11.62974549064826","105.1340865081145","8"
"1161","សាលាបឋមសិក្សាដីក្រហម","3151207034",,"1027","131","8","4","1161","1",,,,,,,,,,,,,"11.21762824520157","104.9947912899725","8"
"1114","សាលាបឋមសិក្សាមៀន","3130806030",,"996","129","8","4","1114","1",,,,,,,,,,,,,"11.42852655292375","104.8906267346266","8"
"1159","សាលាបឋមសិក្សាព្រះអណ្តូង","3150803013",,"1024","131","8","4","1159","1",,,,,,,,,,,,,"11.37855429905374","104.7079855619075","8"
"1129","សាលាបឋមសិក្សាឈើទើ","3150405005",,"1020","131","8","4","1129","1",,,,,,,,,,,,,"11.65285568311372","104.9049364341253","8"
"1151","សាលាបឋមសិក្សាស៊ឹមវណ្ណាបឹងកេត","3151023026",,"1026","131","8","4","1151","1",,,,,,,,,,,,,"11.66639361370332","105.2277712115981","8"
"1115","សាលាបឋមសិក្សាគោកទ្រា","3130704026",,"995","129","8","4","1115","1",,,,,,,,,,,,,"11.64771908955428","104.8133480765001","8"
"1162","សាលាបឋមសិក្សាប៉ប្រក","3151205033",,"1027","131","8","4","1162","1",,,,,,,,,,,,,"11.67527791268965","104.880939812948","8"
"1109","សាលាបឋមសិក្សាកំពង់សំរិទ្ធ","3130809031",,"996","129","8","4","1109","1",,,,,,,,,,,,,"11.56312971023968","104.7873159313349","8"
"1116","សាលាបឋមសិក្សាមេមាំង","3130707027",,"995","129","8","4","1116","1",,,,,,,,,,,,,"11.50918352720278","105.0883026632309","8"
"1117","សាលាបឋមសិក្សាល្វា","3130709028",,"995","129","8","4","1117","1",,,,,,,,,,,,,"11.26233598407219","104.8245789623687","8"
"1118","សាលាបឋមសិក្សាត្រពាំងរាំង","3131003037",,"998","129","8","4","1118","1",,,,,,,,,,,,,"11.30293141598546","105.0189545927605","8"
"1119","សាលាបឋមសិក្សាសូរ្យសែន្យ","3131001036",,"998","129","8","4","1119","1",,,,,,,,,,,,,"11.69255738663972","105.0980650000774","8"
"1130","សាលាបឋមសិក្សាវាលបំពង់","3150401044",,"1020","131","8","4","1130","1",,,,,,,,,,,,,"11.75238171784532","105.0652258518017","8"
"1120","សាលាបឋមសិក្សាស្វាយរក្ស","3131008038",,"998","129","8","4","1120","1",,,,,,,,,,,,,"11.42390006794171","105.1029279723199","8"
"1152","សាលាបឋមសិក្សាហ៊ុនណេងស្ទឹងត្រង់","3151010023",,"1026","131","8","4","1152","1",,,,,,,,,,,,,"11.34217554300783","105.0330030501603","8"
"1131","សាលាបឋមសិក្សាអូររុន","3150406036",,"1020","131","8","4","1131","1",,,,,,,,,,,,,"11.26395456990897","105.0551274984575","8"
"1121","សាលាបឋមសិក្សាតាកុច","3131206045",,"1000","129","8","4","1121","1",,,,,,,,,,,,,"11.5450605934282","104.9925316519134","8"
"1153","សាលាបឋមសិក្សាហ៊ុនសែនអភិវឌ្ឍន៍","3151015051",,"1026","131","8","4","1153","1",,,,,,,,,,,,,"11.36350938831082","104.7894463350431","8"
"1132","សាលាបឋមសិក្សាដងក្តារ","3150301002",,"1019","131","8","4","1132","1",,,,,,,,,,,,,"11.37335517935809","104.6663095187287","8"
"1122","សាលាបឋមសិក្សាត្រពាំងធំ","3131207046",,"1000","129","8","4","1122","1",,,,,,,,,,,,,"11.27855270869203","104.8835395716024","8"
"1154","សាលាបឋមសិក្សាអណ្តូងស្វាយ","3151017031",,"1026","131","8","4","1154","1",,,,,,,,,,,,,"11.45231866636007","105.0832657354398","8"
"1133","សាលាបឋមសិក្សាភូមិថ្មី","3150302043",,"1019","131","8","4","1133","1",,,,,,,,,,,,,"11.34168288981697","104.8172720330958","8"
"1123","សាលាបឋមសិក្សាស្រង៉ែ","3131201043",,"1000","129","8","4","1123","1",,,,,,,,,,,,,"11.37175614245849","104.815181212766","8"
"1155","សាលាបឋមសិក្សាអូរប្រាំ","3151014028",,"1026","131","8","4","1155","1",,,,,,,,,,,,,"11.46921861198","104.7768746322755","8"
"1134","សាលាបឋមសិក្សាអូរពីរ","3150303040",,"1019","131","8","4","1134","1",,,,,,,,,,,,,"11.38906506896543","105.1900835939382","8"
"1124","សាលាបឋមសិក្សាស្រង៉ែកើត","3131208047",,"1000","129","8","4","1124","1",,,,,,,,,,,,,"11.72360913589303","105.0355532665823","8"
"1138","សាលាបឋមសិក្សាស្រែក្រូច","3151402055",,"1029","131","8","4","1138","1",,,,,,,,,,,,,"11.68434835604117","105.1792410498458","8"
"1142","សាលាបឋមសិក្សាហ៊ុនណេងពាមកោះស្នា","3150702008",,"1023","131","8","4","1142","1",,,,,,,,,,,,,"11.64228272049541","104.9013493406159","8"
"1139","សាលាបឋមសិក្សាទួលរការ","3150704010",,"1023","131","8","4","1139","1",,,,,,,,,,,,,"11.61188573937589","104.6884153174674","8"
"1135","សាលាបឋមសិក្សាទួលព្រះឃ្លាំង","3151302035",,"1028","131","8","4","1135","1",,,,,,,,,,,,,"11.4376209429583","105.2299197813718","8"
"1143","សាលាបឋមសិក្សាចេកជ្វា","3151022027",,"1026","131","8","4","1143","1",,,,,,,,,,,,,"11.43205327119991","104.961156461305","8"
"1144","សាលាបឋមសិក្សាបឹងកាចូត","3151005020",,"1026","131","8","4","1144","1",,,,,,,,,,,,,"11.41664894645593","104.6381376716939","8"
"1140","សាលាបឋមសិក្សាព្រែកសង្កែ","3150706012",,"1023","131","8","4","1140","1",,,,,,,,,,,,,"11.32590751996004","104.9181070204553","8"
"1145","សាលាបឋមសិក្សាព្រះ","3151008022",,"1026","131","8","4","1145","1",,,,,,,,,,,,,"11.40658106218353","104.7960373798393","8"
"1141","សាលាបឋមសិក្សាហ៊ុនណេងដីលើ","3150703009",,"1023","131","8","4","1141","1",,,,,,,,,,,,,"11.68507653562003","104.7320260281836","8"
"1107","សាលាបឋមសិក្សាក្រសាំងពុល","3130810032",,"996","129","8","4","1107","1",,,,,,,,,,,,,"11.57674752975368","104.8883315188521","8"
"1167","សាលាបឋមសិក្សាអារក្សត្នោត","3150102001",,"1018","131","8","4","1167","1",,,,,,,,,,,,,"11.54768015569251","104.9751240477799","8"
"1169","សាលាបឋមសិក្សាស្ពង់សាខា","3150616030",,"1022","131","8","4","1169","1",,,,,,,,,,,,,"11.4273513244493","105.2968596171796","8"
"1168","សាលាបឋមសិក្សាប្រទង","3150608054",,"1022","131","8","4","1168","1",,,,,,,,,,,,,"11.57885992894184","104.9894155989249","8"
"1165","សាលាបឋមសិក្សាគីឡូ១០","3150106053",,"1018","131","8","4","1165","1",,,,,,,,,,,,,"11.26520070071731","105.1362679429061","8"
"1175","សាលាបឋមសិក្សាអូរឫស្សី","3150606047",,"1022","131","8","4","1175","1",,,,,,,,,,,,,"11.62315124967169","104.9287668499273","8"
"1176","សាលាបឋមសិក្សាក្រូចសើច","3140404008",,"1007","130","8","4","1176","1",,,,,,,,,,,,,"11.42447690500765","105.1144818664136","8"
"1171","សាលាបឋមសិក្សាអូរកាប់មាន់","3150604045",,"1022","131","8","4","1171","1",,,,,,,,,,,,,"11.33183096591966","105.0882885072781","8"
"1180","សាលាបឋមសិក្សាអំពិល","3140305006",,"1006","130","8","4","1180","1",,,,,,,,,,,,,"11.77789461658516","105.209513776624","8"
"1184","សាលាបឋមសិក្សាខ្ទឹង","3141403040",,"1017","130","8","4","1184","1",,,,,,,,,,,,,"11.69150552877698","104.9292060481419","8"
"1185","សាលាបឋមសិក្សាជន្លាត់ដៃ","3141404040",,"1017","130","8","4","1185","1",,,,,,,,,,,,,"11.61462696845711","104.8821294374095","8"
"1186","សាលាបឋមសិក្សាទងត្រឡាច","3141401026",,"1017","130","8","4","1186","1",,,,,,,,,,,,,"11.28183732050487","105.0071562940315","8"
"1177","សាលាបឋមសិក្សាហ៊ុនសែនក្បាលកោះ","3140401007",,"1007","130","8","4","1177","1",,,,,,,,,,,,,"11.56697239147002","104.9197712672666","8"
"1187","សាលាបឋមសិក្សាបឹងទីង","3141402038",,"1017","130","8","4","1187","1",,,,,,,,,,,,,"11.59338634772367","104.9535480828265","8"
"1189","សាលាបឋមសិក្សាស្យាបឹងវែង","3140101001",,"1004","130","8","4","1189","1",,,,,,,,,,,,,"11.73230852497308","104.7163956895588","8"
"1178","សាលាបឋមសិក្សាខ្នារ","3140304005",,"1006","130","8","4","1178","1",,,,,,,,,,,,,"11.66658335987836","104.8383292822634","8"
"1190","សាលាបឋមសិក្សាប្រាំយ៉ាម","3140701013",,"1010","130","8","4","1190","1",,,,,,,,,,,,,"11.24846377203219","105.1259541767992","8"
"1188","សាលាបឋមសិក្សាបារាយណ៍","3140103002",,"1004","130","8","4","1188","1",,,,,,,,,,,,,"11.45878858125316","105.2092704978677","8"
"1191","សាលាបឋមសិក្សាបុទុមសាគរ","3140604011",,"1009","130","8","4","1191","1",,,,,,,,,,,,,"11.46888827300428","104.8308478436651","8"
"1173","សាលាបឋមសិក្សាអូរប្រឡោះ","3150605046",,"1022","131","8","4","1173","1",,,,,,,,,,,,,"11.6649832051576","104.8538629897506","8"
"1192","សាលាបឋមសិក្សាផ្ទះកណ្ដាល","3140602012",,"1009","130","8","4","1192","1",,,,,,,,,,,,,"11.50561962890845","104.9133784623562","8"
"1193","សាលាបឋមសិក្សាព្រែកដំបូក","3140805032",,"1011","130","8","4","1193","1",,,,,,,,,,,,,"11.30105951066414","104.8832843068624","8"
"1195","សាលាបឋមសិក្សាថ្មដា","3140908017",,"1012","130","8","4","1195","1",,,,,,,,,,,,,"11.46606531336587","105.1062473936927","8"
"1179","សាលាបឋមសិក្សាមិត្តភាពកម្ពុជាឥណ្ឌា","3140303004",,"1006","130","8","4","1179","1",,,,,,,,,,,,,"11.51893229213715","105.0364100022648","8"
"1174","សាលាបឋមសិក្សាអូរម្លូ","3150601007",,"1022","131","8","4","1174","1",,,,,,,,,,,,,"11.5558515474427","105.0566388729699","8"
"1197","សាលាបឋមសិក្សាព្រែកពោធិ៍","3140903015",,"1012","130","8","4","1197","1",,,,,,,,,,,,,"11.61896840555224","105.2486129976382","8"
"1198","សាលាបឋមសិក្សាព្រៃត្បេះ","3140912018",,"1012","130","8","4","1198","1",,,,,,,,,,,,,"11.68319805188065","105.2176180309832","8"
"1201","សាលាបឋមសិក្សាតាកុច","3141013021",,"1013","130","8","4","1201","1",,,,,,,,,,,,,"11.4736223461781","105.1585304558927","8"
"1199","សាលាបឋមសិក្សាក្សេរ","3141001033",,"1013","130","8","4","1199","1",,,,,,,,,,,,,"11.37813375937757","105.2943515854056","8"
"1200","សាលាបឋមសិក្សាកំពង់ព្នៅ","3141012035",,"1013","130","8","4","1200","1",,,,,,,,,,,,,"11.3365911143607","105.1327340708348","8"
"1203","សាលាបឋមសិក្សាព្រែករំដេង","3141006034",,"1013","130","8","4","1203","1",,,,,,,,,,,,,"11.57472711859418","105.1669926336475","8"
"1206","សាលាបឋមសិក្សាមាន់ដប់","3140502030",,"1008","130","8","4","1206","1",,,,,,,,,,,,,"11.61352647155836","105.0876936657712","8"
"1204","សាលាបឋមសិក្សាព្រែកឪជ្រឹង","3141008020",,"1013","130","8","4","1204","1",,,,,,,,,,,,,"11.59028357996728","105.1479240377981","8"
"1207","សាលាបឋមសិក្សាល្វាទេ","3140504009",,"1008","130","8","4","1207","1",,,,,,,,,,,,,"11.51181856610193","105.0824534707455","8"
